composite_key,objeto_contrato,valor_contrato,processo_gdf,numero_contrato,raw_text_hash,versao_idx
d0f499892d02_00060-00238476/2019-16_086/2019-SES/DF,"Aquisicao em sistema de registro de precos de material de ORTESES, PROTESES E MATERIAIS ESPECIAIS (OPME) - CADEIRAS DE RODAS DIVERSAS contempladas na tabela SUS do Ministerio da Saude para atender a demanda dos pacientes cadastrados no Nucleo de Producao de Orteses e Proteses/GESF da Rede SES/DF","R$ 339.390,00",00060-00238476/2019-16,086/2019-SES/DF,1aaee71d192d,0
"4407342d1765_00060-
00115441/2019-18_107/2019-SES/DF","aquisicao, em Sistema de Registro de Precos, de material de ORTESES, PROTESES E MATERIAIS ESPECIAIS (OPME) - Ambulatoriais - ORTESES E PROTESES AMBULATORIAIS, contemplados na Tabela SUS DE OPME do Ministerio da Saude, para atender as necessidades da Secretaria de Saude - DF (Itens 01 e 02)","R$ 25.840,00","00060-
00115441/2019-18",107/2019-SES/DF,8dbb84dd0f30,0
"90fe5e95b1fc_00060-00349079/2019-
79_096/2019-SES/DF",A prestacao de servicos complementares a Secretaria de Estado de Saude do Distrito Federal na area de Oftalmologia para a realizacao mensal de no maximo 50 cirurgias oftalmologicas de vitrectomia nos pacientes usuarios do Sistema Unico de Saude (SUS),"R$ 8.177.604,00","00060-00349079/2019-
79",096/2019-SES/DF,6e46a99afa9d,0
42a1944bbd4f_0011100010410/2018-94_67/2019,"A contratacao de servico tecnico para elaboracao de estudos ambientais (sob demanda), tais como: RIVI, RIAC, PCA, RCA, PRAD, Plano de Manejo, Levantamento Floristico, Levantamento de Fauna, Estudo de Risco Geotecnico / Ambiental, Projeto de Educacao Ambiental, Levantamento Arqueologico, Audiencia Publica, laudos, pericias, inspecoes, pareceres, diagnosticos ambientais e outros levantamentos e estudos tematicos relacionados as questoes ambientais e de recursos hidricos.","R$ 325.000,00",0011100010410/2018-94,67/2019,5ea04f27a210,0
2fa90eb6e92d_00072-00001708/2019-99_026/2019-GCONV,"aquisicao de 03 (tres) veiculos de tracao mecanica, consoante a especificacao constante no item 02 do Termo de Referencia (no SEI 25498065, para atender as necessidades estipuladas no plano de trabalho do Contrato de Repasse n 872829/2018","R$ 174.000,00",00072-00001708/2019-99,026/2019-GCONV,746a96b8d66f,0
a9f0b30b2de4_00072-00001149/2019-17_025/2019-GCONV,"aquisicao de 10 (dez) veiculos de tracao mecanica, consoante a especificacao constante no item 02 do Termo de Referencia (no SEI 25498065, para atender as necessidades estipuladas no plano de trabalho dos Contratos de Repasse n 880962/2018 e 872829/2018","R$ 519.875,00",00072-00001149/2019-17,025/2019-GCONV,5acb4e0df56b,0
9b6eeb3bb3af_00072-00001708/2019-99_027/2019-GCONV,"contratacao de empresa especializada para a prestacao de servicos de transporte, distribuicao, plantio de mudas de especies nativas do bioma cerrado com manutencao e monitoramento das mesmas por 03 (tres) anos na bacia hidrografica do Pipiripau, regiao administrativa de Planaltina - RA - VI - Brasilia - DF, no ambito do Programa Produtor de agua - Projeto Pipiripau","R$ 413.444,00",00072-00001708/2019-99,027/2019-GCONV,b224ce6fedc3,0
1336796c3d85_unknown_processo_028/2019-GCONV,"Contratacao de empresa especializada para a prestacao de servicos de semeadura direta em 25 ha (vinte e cinco hectares) de especies vegetais nativas do Bioma Cerrado com manutencao e monitoramento das mesmas por 03 (tres) anos na Bacia Hidrografica do Pipiripau, Regiao Administrativa de Planaltina - RA - VI - Brasilia - DF, no ambito do Programa Produtor de Agua - Projeto Pipiripau","R$ 229.979,79",,028/2019-GCONV,c37b64dffcb7,0
8e6947f7221e_00050-00053817/2019-12_088/2019,"a prestacao, de forma continua, dos servicos publicos de abastecimento de agua, esgotamento sanitario e outros servicos para as dependencias da Residencia Oficial de Aguas Claras - ROAC.","R$ 314.842,99",00050-00053817/2019-12,088/2019,80b5fea568ab,0
192d893b50fc_00054.00079783/2019-83_74/2019,"A prestacao servicos necessarios para realizacao do 1o CONGRESSO DE SAUDE INTEGRAL E VALORIZACAO DA VIDA da Policia Militar do Distrito Federal, que ocorrera em Brasilia, nos dias 22, 23 e 25 a 29 de novembro de 2019, conforme as especificacoes, condicoes, quantidades e exigencias estabelecidas no Termo de Referencia do Edital de Pregao Eletronico n. 46/2019- PMDF.","R$ 97.800,00",00054.00079783/2019-83,74/2019,830643ee87fe,0
"5bafb0dd534b_00054-00101496/2019-67_14/2019-
DSAP/PMDF","contratacao servicos para a realizacao de cirurgia de cabeca e pescoco, em atendimento a decisao judicial constante do processo no 0704066-15.2019.8.07.9000-TJDFT.","R$ 15.000,00",00054-00101496/2019-67,"14/2019-
DSAP/PMDF",d7d5a12d9498,0
498915e480d4_00197-00000863//2019-36_29/2019,"prestacao de servico de consultoria especializada para realizacao de trabalho de validacao do Laudo de Avaliacao dos Ativos Imobilizados em Servico, a ser apresentado pela Companhia de Saneamento Ambiental do Distrito - CAESB a Adasa para ajuste da Base de Ativos Regulatoria - BAR, referente a 3a Revisao Tarifaria Periodica, conforme condicoes e especificacoes constantes do Anexo I do Projeto Basico do edital da Concorrencia 02/2019.","R$ 281.600,00",00197-00000863//2019-36,29/2019,9f9600a6511d,0
05d4aa652226_092.003034/2018_9022,"Execucao da obra de Implantacao de 02 (dois) Reservatorios Apoiados em aco, constituidos de 15.000m3 cada - reservatorio apoiado Brasilia 01 (RAP.PPL.001), na area ETA Brasilia.","R$ 31.084.805,66",092.003034/2018,9022,43c857537608,0
"7d99cfa90986_00093-
00000228/2019-16_028/2019-CJU/CEB","Aquisicao de Luminarias para Iluminacao Publica a LED, potencia de 160 Watts (519 unidades).","R$ 311.400,00","00093-
00000228/2019-16",028/2019-CJU/CEB,c97e68a29c6d,0
97cff27de938_00310-00004814/2019-65_793/2019,"Aquisicao de barramento rigido, conforme norma tecnica de distribuicao NTD No 3.37.","R$ 926.814,43",00310-00004814/2019-65,793/2019,0246bb838acc,0
3203fe9877a5_00390-00009002/2019-18_15/2019,"Contrato para prestacao de servicos de planejamento, organizacao, execucao e acompanhamento de eventos institucionais - Lote 6, para a Secretaria de Estado de Desenvolvimento Urbano e Habitacao do Distrito Federal, destinados ao atendimento das necessidades desta Pasta, consoante especificacoes e condicoes estabelecidas no Lote 06 do Termo de Referencia constante do Anexo I do Edital de Pregao Eletronico para SRP No 001/2019 - SEDUH, da Proposta da empresa Imperador Comercio e Servicos para Eventos Eireli, de 02/09/2019 e da Lei n.o 8.666/93, que passam a integrar o presente Termo.","R$ 113.446,00",00390-00009002/2019-18,15/2019,603ef7287e02,0
37df2cc62c64_00390-00009210/2019-17_26/2019,"Contrato para prestacao de servicos de planejamento, organizacao, execucao e acompanhamento de eventos institucionais - Lote 4, para a Secretaria de Estado de Desenvolvimento Urbano e Habitacao do Distrito Federal, destinados ao atendimento das necessidades desta Pasta, consoante especificacoes e condicoes estabelecidas no Lote 04 do Termo de Referencia constante do Anexo I do Edital de Pregao Eletronico para SRP No 001/2019 - SEDUH, da Proposta da empresa MV Eventos Artisticos e Esportivos Eireli, de 02/09/2019 e da Lei n.o 8.666/93, que passam a integrar o presente Termo.","R$ 210.972,47",00390-00009210/2019-17,26/2019,8fb2ed940a99,0
16293197e707_00390-00009311/2019-98_27/2019,"Contrato para prestacao de servicos de planejamento, organizacao, execucao e acompanhamento de eventos institucionais - Lote 5, para a Secretaria de Estado de Desenvolvimento Urbano e Habitacao do Distrito Federal, destinados ao atendimento das necessidades desta Pasta, consoante especificacoes e condicoes estabelecidas no Lote 05 do Termo de Referencia constante do Anexo I do Edital de Pregao Eletronico para SRP No 001/2019 - SEDUH, da Proposta da empresa MV Eventos Artisticos e Esportivos Eireli, de 02/09/2019 e da Lei n.o 8.666/93, que passam a integrar o presente Termo.","R$ 206.753,20",00390-00009311/2019-98,27/2019,320a5eb6bbf1,0
0eaf2a3fdfaf_00392-00003999/2019-46_039/2019,"contratacao de empresa especializada no fornecimento de Conjunto de GPS de Navegacao Portatil acompanhado dos respectivos Acessorios, nas especificacoes e caracteristicas constantes no ITEM 7 do Termo de Referencia, Anexo I do Edital do Pregao Eletronico SRP no 15/2019 (28697792), que e parte integrante desta Ata, assim como a proposta vencedora, independentemente de transcricao. Fundamentacao Legal: Edital de Pregao Eletronico SRP n. o 015/2019 - CODHAB/DF.","R$ 20.195,00",00392-00003999/2019-46,039/2019,6a999b65bf6e,0
d9b542ddaf49_000.023.920/2019_25/2019,"prestacao de servicos tecnico-especializados com vistas ao planejamento, organizacao, execucao e acompanhamento de concursos publicos, para preenchimento de cargos efetivos de: Auditor (Conselheiro Substituto) do Tribunal de Contas do Distrito Federal, Procurador do Ministerio Publico junto ao TCDF e Auditor de Controle Externo","R$ 1.485.000,00",000.023.920/2019,25/2019,b3ebd8324bf3,0
95540519cef7_00401-00005792/2019-13_012/2019,"aquisicao de material de sinalizacao visual (crachas de identificacao funcional), consoante especifica o Edital de Pregao Eletronico no 3/2019 - SEPLAG e a Ata de Registro de Precos no 6/2019 - SEPLAG","R$ 6.169,00",00401-00005792/2019-13,012/2019,1ace4d5d7624,0
"84ff6986ddb1_00060-
00152823/2019-14_018/2019-SES/DF","fornecimento de Refeicao e Lanches, para Campanhas de Vacinacao Humana ( Dia Nacional de Mobilizacao - Dia ""D"") para atender as necessidades da Subsecretaria de Vigilancia Sanitaria (SVS), conforme especificacoes e quantitativos constantes no Anexo I do Edital, nos termos do Edital do Pregao Eletronico n 43/2019-SES/DF (21200894 ), Ata de Registro de Precos no 43/2019 por Fornecedor (21148237), Resultado por Fornecedor ( 21201071) , Termo de Adjudicacao do PE n 43/2019-SES/DF (21201426), Termo de Homologacao do PE n 43/2019-SES/DF ( 21201319), Autorizo da Nota de Empenho (21553886), Nota de Empenho (21619477), e demais disposicoes constantes nas Leis n 8.666/1993 e 10.520/2002, que passam a integrar o presente Termo","R$ 22.609,73","00060-
00152823/2019-14",018/2019-SES/DF,20c0e0df8ddf,0
3c64349fc4de_00113-00032095/2018-08_30/2019,"Prestacao de servicos de continuados, sob demanda, de manutencao preventiva e corretiva com aplicacao de pecas e acessorios genuinos e/ou originais nas maquinas e equipamentos de terraplanagem, manutencao e conservacao pertencentes a frota do DER/DF (ITENS 2, 3, 4, 5 e 7)","R$ 1.959.348,09",00113-00032095/2018-08,30/2019,d1fc680f7e32,0
2a584c3d9cec_00070-00004138/2019-45_08/2019,"O Contrato tem por objeto a aquisicao dos seguintes itens: item 33: Quantidade: 01 (um). RETROESCAVADEIRA JOHN DEERE 310L: Zero Km, zero hora, fabricada no ano em curso; com motor a diesel, 4 cilindros, 4 tempos, injecao direta e turboalimentado, potencia bruta 88 HP (66KW), refrigeracao forcada a agua; certificacao minima conforme Resolucao Proconve no 433 - MAR-I (Maquinas Agricolas e Rodoviarias-I); tracao 4X4, transmissao power shift, 4 velocidades sincronizadas a frete e 2 a re, inversor de sentidos, sistema de bloqueio do diferencial ativavel durante a operacao, acionamento simultaneo da carregadeira e da retroescavadeira, sistema de freio multidisco banhado a oleo, peso operacional de 7.149,99 kg, cabine com ar condicionado e estrutura de protecao contra capotagem (ROPS), e contra queda de objetos (FOPS), saida para eventuais emergencias, e grande visibilidade em todas as. Direcoes, equipada com espelhos retrovisores interno e externos, para-brisa com limpador e sistema de esguicho para limpeza, cacamba carregadeira com especificacoes: largura 2.180 mm, capacidade rasa 0,96 m3, capacidade coroada: 1,056 m3, cacamba retroescavadeira com especificacoes: largura 782 mm, capacidade: 0,28 m3, profundidade de escavacao: 4,27 m, sistema eletrico 12v, farois de servico dianteiros e traseiros, luzes indicadoras de direcao e freio, alarme de marcha a re e demais itens de seguranca obrigatorios; Marca: JOHN DEERE; Modelo/Versao: 310L, consoante especifica o Edital de Pregao Eletronico no 04/2018 (Doc. Sei id 5507666) e a Proposta (Doc. Sei id 23037864), que passam a integrar o presente Termo","R$ 179.500,00",00070-00004138/2019-45,08/2019,bc16162223c9,0
c21bad95a4df_00070-00004141/2019-69_009/2019,"a aquisicao dos seguintes itens: Item 09: Quantidade: 01 (um). Especificacao: CARRETA TANQUE COM BOMBA D'AGUA, acionada por tomada de potencia (TDP) do trator, tanque cilindrico ou eliptico, capacidade entre 4.000 a 5.100 litros, horizontal, em aco carbono, acabamento interno em epoxi, e externo em esmalte sintetico veicular, tampa de inspecao na pane superior com diametro minimo de 380 mm, abertura total na parte traseira, para inspecao e limpeza, quebra ondas; chassi de arrasto, cabecalho dotado de suporte estatico regulavel na altura, 02 (dois) eixos em tandem e 04 (quatro) rodas; 04 pneus novos; tanque com escada de acesso externo, visor do nivel da agua, bomba centrifuga de alta vazao, producao minima de 32 m3/hora e pressao minima de 75 mca, bico traseiro de aspersao para distribuicao do produto em leque (tipo 'rabo de pavao') e largura minima de aplicacao de 15 metros, barra irrigadora instalada na parte inferior traseira do equipamento com descarga por gravidade e acionamento na cabine ou plataforma do trator, kit de combate a incendio montado em plataforma superior do tanque, de alcance minimo de 24 metros de distancia, com mangueiras e conexoes instaladas, equipamento pronto para uso, compativel com tratores de potencia minima de 75 CV. Marca/Fabricante: IAC. consoante especifica o Edital de Pregao Eletronico no 04/2018 (Doc. Sei id 5153620) e a Proposta (Doc. Sei id 23045979), que passam a integrar o presente Termo","R$ 21.000,00",00070-00004141/2019-69,009/2019,82daaef7f69c,0
3d29fe2e6816_00054-00081823/2018-76_23/2019,"Prestacao de servicos referentes a XV Corrida Tiradentes (lote 01), com fornecimento de estrutura, material, pessoal, planejamento operacional, organizacao, execucao, acompanhamento do evento e contratacao de servicos especializados","R$ 183.099,99",00054-00081823/2018-76,23/2019,f732d162dd0b,0
4471aeb70f3a_00392-00010253/2018-16_15/2019,"o credenciamento de pessoa juridica, devidamente registrada no CREA ou CAU, para prestar servicos em carater temporario de reformas e pequenos reparos em domicilios, localizados em areas de interesse social, nos termos e condicoes estabelecidos no Edital de Credenciamento no. 001/2018 - CODHAB/DF e seus cadernos, que o integram e complementam, sempre que houver interesse previamente manifestado pela CODHAB, consoante especificam os projetos de servicos de reparos a serem realizados em Cidade Estrutural/DF","R$ 75.000,00",00392-00010253/2018-16,15/2019,1acd8b47e3d9,0
f30add10a6d0_24/05/2019_13/2019,"contratacao de empresa para locacao de Onibus executivo (semileito), com 42 lugares, no minimo, com ate 8 anos de uso, ar-condicionado, geladeira, toalete, TV, som ambiente, agua mineral e 2 (dois) motoristas uniformizados, incluindo diarias e combustivel, com seguro de cobertura integral, incluindo danos a terceiros, por Km rodado, para o transporte de passageiros, para atender as necessidades do Programa Compete Brasilia gerido pela Secretaria de Estado do Esporte, Turismo e Lazer do Distrito - SETUL/DF","R$ 68.892,27",24/05/2019,13/2019,6d93478e8ed7,0
5c4e2408d2b7_28/05/2019_12/2019,"contratacao de empresa para locacao de Onibus executivo (semileito), com 42 lugares, no minimo, com ate 8 anos de uso, ar-condicionado, geladeira, toalete, TV, som ambiente, agua mineral e 2(dois) motoristas, incluindo diarias e combustivel, com seguro de cobertura integral, incluindo danos a terceiros, por Km rodado, para o transporte de passageiros, para atender as necessidades do Programa Compete Brasilia gerido pela Secretaria de Estado do Esporte e Lazer do Distrito - SEL/DF","R$ 762.297,75",28/05/2019,12/2019,d1de6fd0b355,0
980c5ec8dadc_001.000947/2017_04/2018,"Contratacao, por meio de exe- cucao indireta, de servicos continuos e sob demanda de limpeza, conservacao e higienizacao com fornecimento de materiais e equipamentos, no edificio e areas da Camara Legislativa do Distrito Federal - CLDF, de acordo com as especificacoes e quantidades constantes do Anexo I - Termo de Referencia, que integra este contrato, independentemente de transcricao","R$ 2.044.997,88",001.000947/2017,04/2018,f484744836a4,0
6ce8ca7dcc48_160.000752/1989_016/2018,"BRASILIA, SAA QD 01 LT 225 e 235","R$ 1.721.400,00",160.000752/1989,016/2018,3c17a03d31c5,0
e637e46c472b_160.001.258/1999_017/2018,"SAMAMBAIA, ADE/SUL CONJ 13 LT 19","R$ 100.800,00",160.001.258/1999,017/2018,0095ae231807,0
