objeto_contrato,valor_contrato,hash,versao_idx
"O Contrato tem por objeto a aquisicao dos seguintes itens: item 33: Quantidade: 01 (um). RETROESCAVADEIRA JOHN DEERE 310L: Zero Km, zero hora, fabricada no ano em curso; com motor a diesel, 4 cilindros, 4 tempos, injecao direta e turboalimentado, potencia bruta 88 HP (66KW), refrigeracao forcada a agua; certificacao minima conforme Resolucao Proconve no 433 - MAR-I (Maquinas Agricolas e Rodoviarias-I); tracao 4X4, transmissao power shift, 4 velocidades sincronizadas a frete e 2 a re, inversor de sentidos, sistema de bloqueio do diferencial ativavel durante a operacao, acionamento simultaneo da carregadeira e da retroescavadeira, sistema de freio multidisco banhado a oleo, peso operacional de 7.149,99 kg, cabine com ar condicionado e estrutura de protecao contra capotagem (ROPS), e contra queda de objetos (FOPS), saida para eventuais emergencias, e grande visibilidade em todas as. Direcoes, equipada com espelhos retrovisores interno e externos, para-brisa com limpador e sistema de esguicho para limpeza, cacamba carregadeira com especificacoes: largura 2.180 mm, capacidade rasa 0,96 m3, capacidade coroada: 1,056 m3, cacamba retroescavadeira com especificacoes: largura 782 mm, capacidade: 0,28 m3, profundidade de escavacao: 4,27 m, sistema eletrico 12v, farois de servico dianteiros e traseiros, luzes indicadoras de direcao e freio, alarme de marcha a re e demais itens de seguranca obrigatorios; Marca: JOHN DEERE; Modelo/Versao: 310L, consoante especifica o Edital de Pregao Eletronico no 04/2018 (Doc. Sei id 5507666) e a Proposta (Doc. Sei id 23037864), que passam a integrar o presente Termo","R$ 179.500,00",2a584c3d9cec,0
"a aquisicao dos seguintes itens: Item 09: Quantidade: 01 (um). Especificacao: CARRETA TANQUE COM BOMBA D'AGUA, acionada por tomada de potencia (TDP) do trator, tanque cilindrico ou eliptico, capacidade entre 4.000 a 5.100 litros, horizontal, em aco carbono, acabamento interno em epoxi, e externo em esmalte sintetico veicular, tampa de inspecao na pane superior com diametro minimo de 380 mm, abertura total na parte traseira, para inspecao e limpeza, quebra ondas; chassi de arrasto, cabecalho dotado de suporte estatico regulavel na altura, 02 (dois) eixos em tandem e 04 (quatro) rodas; 04 pneus novos; tanque com escada de acesso externo, visor do nivel da agua, bomba centrifuga de alta vazao, producao minima de 32 m3/hora e pressao minima de 75 mca, bico traseiro de aspersao para distribuicao do produto em leque (tipo 'rabo de pavao') e largura minima de aplicacao de 15 metros, barra irrigadora instalada na parte inferior traseira do equipamento com descarga por gravidade e acionamento na cabine ou plataforma do trator, kit de combate a incendio montado em plataforma superior do tanque, de alcance minimo de 24 metros de distancia, com mangueiras e conexoes instaladas, equipamento pronto para uso, compativel com tratores de potencia minima de 75 CV. Marca/Fabricante: IAC. consoante especifica o Edital de Pregao Eletronico no 04/2018 (Doc. Sei id 5153620) e a Proposta (Doc. Sei id 23045979), que passam a integrar o presente Termo","R$ 21.000,00",c21bad95a4df,0
"Prestacao de servicos referentes a XV Corrida Tiradentes (lote 01), com fornecimento de estrutura, material, pessoal, planejamento operacional, organizacao, execucao, acompanhamento do evento e contratacao de servicos especializados","R$ 183.099,99",3d29fe2e6816,0
"o credenciamento de pessoa juridica, devidamente registrada no CREA ou CAU, para prestar servicos em carater temporario de reformas e pequenos reparos em domicilios, localizados em areas de interesse social, nos termos e condicoes estabelecidos no Edital de Credenciamento no. 001/2018 - CODHAB/DF e seus cadernos, que o integram e complementam, sempre que houver interesse previamente manifestado pela CODHAB, consoante especificam os projetos de servicos de reparos a serem realizados em Cidade Estrutural/DF","R$ 75.000,00",4471aeb70f3a,0
"contratacao de empresa para locacao de Onibus executivo (semileito), com 42 lugares, no minimo, com ate 8 anos de uso, ar-condicionado, geladeira, toalete, TV, som ambiente, agua mineral e 2 (dois) motoristas uniformizados, incluindo diarias e combustivel, com seguro de cobertura integral, incluindo danos a terceiros, por Km rodado, para o transporte de passageiros, para atender as necessidades do Programa Compete Brasilia gerido pela Secretaria de Estado do Esporte, Turismo e Lazer do Distrito - SETUL/DF","R$ 68.892,27",f30add10a6d0,0
"contratacao de empresa para locacao de Onibus executivo (semileito), com 42 lugares, no minimo, com ate 8 anos de uso, ar-condicionado, geladeira, toalete, TV, som ambiente, agua mineral e 2(dois) motoristas, incluindo diarias e combustivel, com seguro de cobertura integral, incluindo danos a terceiros, por Km rodado, para o transporte de passageiros, para atender as necessidades do Programa Compete Brasilia gerido pela Secretaria de Estado do Esporte e Lazer do Distrito - SEL/DF","R$ 762.297,75",5c4e2408d2b7,0
"Contratacao, por meio de exe- cucao indireta, de servicos continuos e sob demanda de limpeza, conservacao e higienizacao com fornecimento de materiais e equipamentos, no edificio e areas da Camara Legislativa do Distrito Federal - CLDF, de acordo com as especificacoes e quantidades constantes do Anexo I - Termo de Referencia, que integra este contrato, independentemente de transcricao","R$ 2.044.997,88",980c5ec8dadc,0
"BRASILIA, SAA QD 01 LT 225 e 235","R$ 1.721.400,00",6ce8ca7dcc48,0
"SAMAMBAIA, ADE/SUL CONJ 13 LT 19","R$ 100.800,00",e637e46c472b,0
"Prestacao de servicos continuos de impressao/copia e digitalizacao, contemplando o fornecimento de equipamentos eletronicos (copiadoras e/ou impressoras digitais) com OCR (Optical Character Recognition), que deverao ser novas e de primeiro uso, em linha de fabricacao, para reproducao de copias e impressoes monocro- maticas e policromaticas, com fornecimento de todos os insumos e reposicao de pecas originais, alem dos servicos de instalacao, manutencao corretiva e preventiva e assistencia tecnica especializada dos equipamentos, softwares de apoio para contabilizacao de im- pressoes/copias e tratamento de digitalizacao bem como a liberacao de jobs (trabalhos) via cracha e tudo o mais que se fizer necessario a perfeita execucao dos servicos (exceto o papel), para atender eventual demanda exclusiva da TERRACAP","R$ 1.999.996,32",f362af42858b,0
Aquisicao de 2 (dois) veiculos do tipo caminhao hidrobasket (item 01),"R$ 240,00",41181cd3c251,0
"o credenciamento de pessoa juridica, devidamente registrada no CREA ou CAU, para prestar servicos em carater temporario de reformas e pequenos reparos em domicilios, localizados em areas de interesse social, nos termos e condicoes estabelecidos no Edital de Credenciamento no. 001/2018 - CODHAB/DF e seus cadernos, que o integram e complementam, sempre que houver interesse previamente manifestado pela CODHAB, consoante especificam os projetos de servicos de reparos a serem realizados em Cidade Sao Sebastiao/DF.","R$ 74.993,88",12cf3dc027fe,0
Aquisicao de transformadores.,"R$ 483.160,24",ece243e97d69,0
Prestacao de servicos de manutencao de extintores de incendio para atender as necessidades da Casa Civil do Distrito Federal e orgaos vinculados.,"R$ 9.573,90",d9d676f014cb,0
"O presente contrato emergencial, nos termos do inciso IV, art. 24, da Lei no 8.666/93, tem por objeto a contratacao de empresa para prestacao de servicos continuados de limpeza, conservacao e asseio, com fornecimento de mao de obra, materiais, equipamentos e insumos necessarios, Lote 04, a fim de atender aos orgaos e entidades que compoem o Complexo Administrativo do Distrito Federal, nas condicoes, quantidades e especificacoes constantes do Projeto Basico e seus anexos, da Proposta da Contratada e da Justificativa de Dispensa de Licitacao.","R$ 7.897.344,23",7a9331a954a3,0
"O presente contrato emergencial, nos termos do inciso IV, art. 24, da Lei no 8.666/1993, tem por objeto a contratacao de empresa para prestacao de servicos continuados de limpeza, conservacao e asseio, com fornecimento de mao de obra, materiais, equipamentos e insumos necessarios, Lote no 03, a fim de atender aos orgaos e entidades que compoem o Complexo Administrativo do Distrito Federal, nas condicoes, quantidades e especificacoes constantes do Projeto Basico, e seus anexos, da Proposta da contratada e da justificativa de Dispensa de Licitacao.","R$ 3.510.961,12",03cdb8ca1d08,0
"O presente contrato emergencial, nos termos do inciso IV, Art. 24, da Lei 8.666/1993, tem por objeto a contratacao de empresa para prestacao de servicos continuados de limpeza, conservacao e asseio, com fornecimento de mao de obra, materiais, equipamentos e insumos necessarios, Lote no 01, a fim de atender aos orgaos e entidades que compoem o Complexo Administrativo do Distrito Federal, nas condicoes, quantidades e especificacoes constantes do Projeto Basico e seus anexos, da Proposta da Contratada e da Justificativa de Dispensa de Licitacao.","R$ 4.139.733,74",f98a8d5e09a4,0
"O presente contrato emergencial, nos termos do inciso IV, art. 24, da Lei no 8.666/1993, tem por objeto a contratacao de empresa para prestacao de servicos continuados de limpeza, conservacao e asseio, com fornecimento de mao de obra, materiais, equipamentos e insumos necessarios, Lote no 02, a fim de atender aos orgaos e entidades que compoem o Complexo Administrativo do Distrito Federal, nas condicoes, quantidades e especificacoes constantes do Projeto Basico, e seus anexos, da Proposta da Contratada e da justificativa de Dispensa de Licitacao.","R$ 4.851.735,72",dbd23c0ccc5c,0
"projeto ""Debandando nas Feiras""","R$ 50.000,00",b1f69233ebfd,0
"Contratacao de empresa de servico direto, sob demanda, de publicacao de materia legal, em jornal de grande circulacao regional e nacional.","R$ 309.870,00",0e52baa9483b,0
"Aquisicao e instalacao de comportas quadradas 400 x 400 em aco inoxidavel, haste ascendente com pedestal e acionamento por volante, pressao de 6 mca","R$ 405.405,00",131411cf5ca0,0
"Contratacao de empresa de servico direto, sob demanda, de publicacao de materia legal, em jornal de grande circulacao regional e nacional","R$ 49.400,00",12e7a6212b99,0
"Contratacao de seguro, com cobertura basica contra perdas e danos materiais em casos de incendio, raio, explosao/implosao e coberturas acessorias contra danos eletricos, impactos de veiculos terrestres, queda de aeronave, vendaval, granizo, fumaca, responsabilidade civil, fenomenos de natureza social (greves e tumultos), roubo ou furto e quebras de vidro para 16 (dezesseis) unidades da Caesb","R$ 65.000,00",dbc092155a6a,0
"O Contrato tem por objeto a aquisicao de 01 (um) Compostador de residuos organicos, para revolver e enleirar residuos organicos solidos para a producao de composta/adubo organico, Caracteristicas Adicionais: tunel com estrutura tubular super-reforcada, carro rodante com no minimo 02 pneus, contra peso, rotor equipado com aletas em chapa de aco, altura regulavel, sistema hidraulico do tipo engate rapido, acionado atraves de eixo cardan acoplado a trator de no minimo 120 hp,; Largura de trabalho: 3.000 mm (minimo); Producao minima: 500m3/h, consoante especificacao do Edital do Pregao Eletronico 05/2019 (23219005), da Proposta no de 32694861, que passam a integrar o presente Termo.","R$ 70.000,00",05a322c84bf1,0
"O Contrato tem por objeto a aquisicao 01 (uma) PLAINA AGRICOLA DIANTEIRA, aplicacao: movimentacao, nivelamento e retirada de terra e outros materiais; com sistema hidraulico independente e comando duplo, altura de levante minimo de 3.000mm, sistema de troca rapida de acessorios, acompanha lamina com largura minima de 2.400mm e concha agricola de no minimo 1.200mm, equipamento compativel com trator John Deere 6125E. Incluindo a instalacao do equipamento no trator. MARCA/MODELO: Asus/Brava 600, consoante especificacao do Edital do Pregao Eletronico 05/2019 (23219005), da Proposta no de 32779219, que passam a integrar o presente Termo.","R$ 26.075,00",1f8b18f2bc27,0
"Contratacao de empresa especializada para o fornecimento de 3.500 m2 (tres mil e quinhentos metros quadrados) de paineis modulares de Piso-Teto compostos por painel cego com servico de remocao e reinstalacao, 110 m2 (cento e dez metros quadrados) de paineis modulares de Piso-Teto compostos por painel cego e bandeira vidro duplo na parte superior com servico de remocao e reinstalacao, 600m2 (seiscentos metros quadrados) de paineis modulares de Piso-Teto compostos por 1/2 (meio) painel cego e 1/2 (meio) painel vidro duplo com servico e remocao e reinstalacao, 200 (duzentas) unidades de conjunto de porta cega para paineis modulares piso-teto com servico de remocao e reinstalacao , conforme especificacoes estabelecidas no Pregao Eletronico e Ata de Registro de Precos no 07/2019 - Tribunal Regional do Trabalho da 18a Regiao (24594409 e 24595997).","R$ 1.689.605,00",23ece89b3cc5,0
"Aquisicao de 50 (cinquenta) Servidores de rede, do tipo rack - Marca Lenovo, com 60 (sessenta) meses de garantia e suporte tecnico na modalidade on-site; conforme as condicoes e especificacoes constantes no Edital de Pregao Eletronico no 31/2019-PCDF (28811959), Termo de Referencia (28524901) e Proposta da Empresa (29713861)","R$ 1.138.995,00",679fc48bc3d6,0
"Aquisicao de 15 (quinze) veiculos automotores, tipo caminhonete pick-up, descaracterizados, zero quilometro, ano de fabricacao/modelo no minimo 2019, licenciado e emplacado no Distrito Federal em nome da Policia Civil do Distrito Federal, manual do proprietario, termos de garantia, Certificado de Registro de Veiculo - CRV e Certificado de Registro e Licenciamento de Veiculo, seguro DPVAT do exercicio anterior (quando for o caso) e atual pagos, equipados com sinalizador visual compacto de advertencia removivel e sinalizador acustico eletronico totalmente instalados, Marca: Mitsubishi. Modelo: L200 Triton Sport GLS AT - Diesel.","R$ 2.158.995,00",08a92e8393c5,0
"Contratacao emergencial de empresa especializada em tecnologia da informacao para prestacao de servicos de manutencao do ambiente tecnologico da Policia Civil do Distrito Federal - PCDF, provendo solucoes com base em modelos, processos e procedimentos operacionais integrados, seguros e continuos, voltados para o aumento de disponibilidade e da maturidade no ambiente de tratamento e guarda de informacoes, formado por parque fisico e logico constituido por diversos fabricantes.","R$ 4.187.440,62",68c721e091b5,0
"O contrato tem por objeto a aquisicao de 02 (dois) veiculos tipo SUV, 4x4, descaracterizados, cabines de grande porte, zero quilometro, blindados, ano de fabricacao/modelo no minimo da nota fiscal, licenciados e emplacados no Distrito Federal em nome da Policia Civil do Distrito Federal, manuais do proprietario, termos de garantia, Certificados de Registro de Veiculo - CRV e Certificados de Registro e Licenciamento de Veiculo, seguros DPVAT do exercicio anterior (quando for o caso) e atual pagos, com todas as adaptacoes homologadas junto ao DETRAN-DF, em cor solida preta, Marca: Chevrolet. Modelo: Trailblazer LT 4X4 diesel.","R$ 609.000,00",2a73e644bde5,0
"Aquisicao de 05 (cinco) maquinas, tipo empilhadeira, a gasolina ou diesel, carga minima 3.500kg, fabricacao zero hora, Marca: LiuGong. Modelo: CPCD35 (Gas/GLP).","R$ 412.997,00",b5ca3a971283,0
"Contratacao, EMERGENCIAL, de empresa especializada para prestacao de servicos de transporte para destinacao final de residuos da construcao civil, podas e volumosos entregues nos Pontos de Entrega Voluntaria de Pequenos Volumes (PEV) pela populacao, situados nas Regioes Administrativas do Distrito Federal, e a remocao de animais mortos, de acordo com as quantidades e especificacoes tecnicas descritas no Projeto Basico e seus Anexos.","R$ 2.674.444,07",ece3f94dcf3f,0
